Uninformative	Informative
0.4892	0.5108
0.94477	0.05523
0.93081	0.06919
0.50936	0.49064
0.04615	0.95385
0.92751	0.07249
0.75128	0.24872
0.99423	0.00577
0.86274	0.13726
0.85668	0.14332
0.99422	0.00578
0.06335	0.93665
0.0	1.0
0.89394	0.10606
0.55494	0.44506
0.59331	0.40669
0.37816	0.62184
0.61459	0.38541
0.84452	0.15548
0.90668	0.09332
0.96529	0.03471
0.95761	0.04239
0.31183	0.68817
0.961	0.039
0.06095	0.93905
0.99422	0.00578
0.06607	0.93393
0.88723	0.11277
0.8399	0.1601
0.9214	0.0786
0.9964	0.0036
0.99422	0.00578
0.0	1.0
0.00394	0.99606
0.52282	0.47718
0.99422	0.00578
0.08449	0.91551
0.10817	0.89183
0.50833	0.49167
0.70698	0.29302
2e-05	0.99998
0.11524	0.88476
0.34238	0.65762
0.90321	0.09679
0.89965	0.10035
0.84278	0.15722
0.32306	0.67694
0.26261	0.73739
0.52295	0.47705
0.00393	0.99607
0.99422	0.00578
0.96714	0.03286
0.56843	0.43157
0.96947	0.03053
0.93813	0.06187
0.05848	0.94152
0.86912	0.13088
0.1384	0.8616
0.5	0.5
0.3418	0.6582
0.00393	0.99607
0.83737	0.16263
0.99422	0.00578
0.04926	0.95074
0.62212	0.37788
0.85864	0.14136
0.26232	0.73768
1e-05	0.99999
0.19067	0.80933
0.85783	0.14217
0.81324	0.18676
0.9942	0.0058
0.85189	0.14811
0.462	0.538
0.99422	0.00578
0.8548	0.1452
0.71464	0.28536
0.4796	0.5204
0.99422	0.00578
0.00393	0.99607
0.06706	0.93294
0.88	0.12
0.89965	0.10035
0.84646	0.15354
0.00393	0.99607
0.00338	0.99662
0.00393	0.99607
0.92248	0.07752
0.00393	0.99607
0.91954	0.08046
0.03925	0.96075
0.96422	0.03578
0.99422	0.00578
0.99423	0.00577
0.63601	0.36399
0.99776	0.00224
0.99601	0.00399
0.9684	0.0316
0.14022	0.85978
0.99561	0.00439
0.478	0.522
0.54126	0.45874
0.94438	0.05562
0.42494	0.57506
0.6927	0.3073
0.0	1.0
0.99422	0.00578
0.88144	0.11856
0.54023	0.45977
0.89835	0.10165
0.33623	0.66377
0.03517	0.96483
0.78583	0.21417
0.1223	0.8777
0.63398	0.36602
0.5	0.5
0.60053	0.39947
0.0	1.0
0.36741	0.63259
0.95242	0.04758
0.88999	0.11001
0.0848	0.9152
0.99421	0.00579
0.52305	0.47695
0.64024	0.35976
0.89108	0.10892
0.41827	0.58173
0.93712	0.06288
0.58993	0.41007
0.41616	0.58384
0.09919	0.90081
0.73764	0.26236
0.00392	0.99608
0.99422	0.00578
0.25138	0.74862
0.1222	0.8778
0.26192	0.73808
0.88901	0.11099
0.14589	0.85411
0.99422	0.00578
0.99423	0.00577
0.0	1.0
0.93857	0.06143
0.16163	0.83837
0.7333	0.2667
0.99422	0.00578
0.66418	0.33582
0.94619	0.05381
0.99422	0.00578
0.08941	0.91059
0.6405	0.3595
0.12098	0.87902
0.99423	0.00577
0.13301	0.86699
0.00394	0.99606
0.77386	0.22614
0.06726	0.93274
0.52206	0.47794
0.13977	0.86023
0.61188	0.38812
0.30021	0.69979
0.15001	0.84999
0.57714	0.42286
2e-05	0.99998
0.82104	0.17896
0.88849	0.11151
0.94488	0.05512
0.0	1.0
0.0	1.0
0.23418	0.76582
0.99422	0.00578
0.93904	0.06096
0.99423	0.00577
0.86162	0.13838
0.84348	0.15652
0.46547	0.53453
0.95699	0.04301
0.27921	0.72079
0.0	1.0
0.88452	0.11548
0.452	0.548
0.00394	0.99606
0.87313	0.12687
0.9179	0.0821
0.00393	0.99607
0.94051	0.05949
0.26288	0.73712
0.71008	0.28992
0.62929	0.37071
0.99422	0.00578
0.88243	0.11757
0.33246	0.66754
0.13204	0.86796
0.96813	0.03187
0.99422	0.00578
0.90475	0.09525
0.58796	0.41204
0.99421	0.00579
0.94619	0.05381
0.31059	0.68941
0.47953	0.52047
0.99575	0.00425
0.2958	0.7042
0.89481	0.10519
0.00394	0.99606
0.92638	0.07362
0.99593	0.00407
0.99422	0.00578
0.06376	0.93624
0.99423	0.00577
0.99422	0.00578
0.13394	0.86606
0.3476	0.6524
0.00394	0.99606
0.00394	0.99606
0.00394	0.99606
0.2131	0.7869
0.09084	0.90916
0.59759	0.40241
0.00392	0.99608
0.07031	0.92969
0.45107	0.54893
0.12534	0.87466
0.60624	0.39376
0.35177	0.64823
0.0	1.0
0.5767	0.4233
0.51912	0.48088
0.78696	0.21304
0.14927	0.85073
0.74439	0.25561
0.00393	0.99607
0.00394	0.99606
0.95858	0.04142
0.47969	0.52031
0.20161	0.79839
0.25002	0.74998
0.56917	0.43083
0.09416	0.90584
0.48321	0.51679
0.99422	0.00578
0.99421	0.00579
0.0	1.0
0.92685	0.07315
0.04064	0.95936
0.57659	0.42341
0.99421	0.00579
0.9942	0.0058
0.99422	0.00578
0.95333	0.04667
0.62061	0.37939
0.8865	0.1135
0.38862	0.61138
0.8362	0.1638
0.11882	0.88118
0.10134	0.89866
1e-05	0.99999
0.37702	0.62298
0.91981	0.08019
0.68196	0.31804
0.71284	0.28716
0.42145	0.57855
0.86087	0.13913
0.13394	0.86606
0.89134	0.10866
0.0878	0.9122
0.69267	0.30733
0.81944	0.18056
0.84611	0.15389
0.93242	0.06758
0.75289	0.24711
0.55694	0.44306
0.0442	0.9558
0.00393	0.99607
0.6711	0.3289
0.6107	0.3893
0.67706	0.32294
0.92903	0.07097
0.95386	0.04614
0.86329	0.13671
0.997	0.003
0.71341	0.28659
0.99422	0.00578
0.57257	0.42743
0.46106	0.53894
0.66211	0.33789
0.62614	0.37386
0.60118	0.39882
0.24045	0.75955
0.75873	0.24127
0.46341	0.53659
0.85904	0.14096
0.99422	0.00578
0.99423	0.00577
0.59398	0.40602
0.04229	0.95771
0.00394	0.99606
0.8189	0.1811
0.27931	0.72069
0.6093	0.3907
0.6421	0.3579
0.90179	0.09821
0.34401	0.65599
0.99421	0.00579
0.42347	0.57653
0.76299	0.23701
0.0	1.0
0.99423	0.00577
0.04288	0.95712
0.45997	0.54003
0.00393	0.99607
0.99422	0.00578
0.99421	0.00579
0.08492	0.91508
0.9231	0.0769
0.99422	0.00578
0.96744	0.03256
0.72365	0.27635
0.0	1.0
0.1866	0.8134
0.10177	0.89823
0.21213	0.78787
0.00393	0.99607
0.19115	0.80885
0.00339	0.99661
0.00394	0.99606
0.04326	0.95674
0.68846	0.31154
0.5755	0.4245
0.0	1.0
0.0	1.0
0.65691	0.34309
0.40416	0.59584
0.76724	0.23276
0.95391	0.04609
0.99422	0.00578
0.51347	0.48653
0.10364	0.89636
0.94853	0.05147
0.0	1.0
0.99422	0.00578
0.63607	0.36393
0.33842	0.66158
0.92138	0.07862
0.22196	0.77804
0.69397	0.30603
0.89981	0.10019
0.04395	0.95605
0.95585	0.04415
0.00393	0.99607
0.99422	0.00578
0.91455	0.08545
0.35142	0.64858
0.41394	0.58606
0.99423	0.00577
0.0462	0.9538
0.00393	0.99607
0.36859	0.63141
0.43086	0.56914
0.99422	0.00578
0.39456	0.60544
0.89083	0.10917
0.99607	0.00393
0.00393	0.99607
0.20751	0.79249
0.20591	0.79409
0.12312	0.87688
0.2256	0.7744
0.46865	0.53135
0.99422	0.00578
0.53401	0.46599
0.99422	0.00578
0.92016	0.07984
0.11247	0.88753
0.08907	0.91093
0.00394	0.99606
0.3196	0.6804
0.22758	0.77242
0.00393	0.99607
0.5555	0.4445
0.99421	0.00579
0.88113	0.11887
0.86843	0.13157
0.40067	0.59933
0.2348	0.7652
0.55539	0.44461
0.94749	0.05251
0.95271	0.04729
0.73585	0.26415
0.04636	0.95364
0.99422	0.00578
0.88235	0.11765
0.00393	0.99607
0.00393	0.99607
0.99422	0.00578
0.92357	0.07643
0.99423	0.00577
0.52983	0.47017
0.47497	0.52503
0.57394	0.42606
0.11347	0.88653
0.65484	0.34516
0.11075	0.88925
0.90525	0.09475
0.87482	0.12518
0.94761	0.05239
0.0	1.0
0.00392	0.99608
0.36105	0.63895
0.35294	0.64706
0.06948	0.93052
0.69915	0.30085
0.00393	0.99607
0.68113	0.31887
0.09053	0.90947
0.94906	0.05094
0.92568	0.07432
0.89308	0.10692
0.99422	0.00578
0.57021	0.42979
0.32403	0.67597
0.58682	0.41318
0.11894	0.88106
0.30804	0.69196
0.99752	0.00248
0.99423	0.00577
0.00394	0.99606
0.62417	0.37583
0.99423	0.00577
1e-05	0.99999
0.0467	0.9533
0.6035	0.3965
0.52755	0.47245
0.99421	0.00579
0.99422	0.00578
0.93344	0.06656
0.91154	0.08846
0.5925	0.4075
0.0	1.0
0.20153	0.79847
0.80856	0.19144
0.85794	0.14206
0.95316	0.04684
0.00394	0.99606
0.58215	0.41785
0.20937	0.79063
0.90469	0.09531
0.0651	0.9349
0.00393	0.99607
0.95203	0.04797
0.99423	0.00577
0.25002	0.74998
0.99423	0.00577
0.17151	0.82849
0.89022	0.10978
0.37314	0.62686
0.0	1.0
0.96703	0.03297
0.28358	0.71642
0.9942	0.0058
0.2346	0.7654
0.09587	0.90413
0.07557	0.92443
0.87977	0.12023
0.92758	0.07242
0.9649	0.0351
0.99421	0.00579
0.95235	0.04765
0.99422	0.00578
0.34126	0.65874
0.95901	0.04099
0.04125	0.95875
0.51955	0.48045
0.99421	0.00579
0.63095	0.36905
0.21511	0.78489
0.15013	0.84987
0.69501	0.30499
0.59996	0.40004
0.0	1.0
0.96192	0.03808
0.04745	0.95255
0.75348	0.24652
0.0	1.0
0.36833	0.63167
0.46173	0.53827
0.91959	0.08041
0.03483	0.96517
0.05318	0.94682
0.82114	0.17886
0.59542	0.40458
0.00394	0.99606
0.76395	0.23605
0.05925	0.94075
0.99422	0.00578
0.62127	0.37873
0.0	1.0
0.05618	0.94382
0.38861	0.61139
0.99422	0.00578
0.34931	0.65069
0.03511	0.96489
0.55388	0.44612
0.84278	0.15722
0.9326	0.0674
0.09359	0.90641
0.00393	0.99607
0.80966	0.19034
0.00394	0.99606
0.99421	0.00579
0.0	1.0
0.03523	0.96477
0.81765	0.18235
0.00394	0.99606
0.00393	0.99607
0.96046	0.03954
0.86568	0.13432
0.90998	0.09002
0.0	1.0
0.51311	0.48689
0.92128	0.07872
0.55526	0.44474
0.47446	0.52554
0.99421	0.00579
0.03973	0.96027
0.92782	0.07218
0.99422	0.00578
0.9948	0.0052
0.95021	0.04979
0.098	0.902
0.99422	0.00578
0.20199	0.79801
0.80691	0.19309
0.32029	0.67971
0.00393	0.99607
0.76322	0.23678
0.18136	0.81864
0.8016	0.1984
0.44734	0.55266
0.76544	0.23456
0.76128	0.23872
0.41638	0.58362
0.94788	0.05212
0.11978	0.88022
0.93206	0.06794
0.99422	0.00578
0.77329	0.22671
0.70995	0.29005
0.99422	0.00578
0.99423	0.00577
0.08711	0.91289
0.83893	0.16107
0.99423	0.00577
0.94957	0.05043
0.93187	0.06813
0.00393	0.99607
0.10721	0.89279
0.99422	0.00578
0.43269	0.56731
0.95565	0.04435
0.00394	0.99606
0.00394	0.99606
0.43634	0.56366
0.77308	0.22692
0.93537	0.06463
0.78968	0.21032
0.91906	0.08094
0.0	1.0
0.80923	0.19077
0.92899	0.07101
0.69671	0.30329
0.6766	0.3234
0.61112	0.38888
0.99423	0.00577
0.47745	0.52255
0.00394	0.99606
0.89159	0.10841
0.05407	0.94593
0.04308	0.95692
0.73022	0.26978
0.85904	0.14096
0.58326	0.41674
0.06646	0.93354
0.99421	0.00579
0.42878	0.57122
0.00393	0.99607
0.19303	0.80697
0.00394	0.99606
