Uninformative	Informative
0.28449	0.71551
0.463	0.537
0.93428	0.06572
0.0011	0.9989
0.37092	0.62908
0.97274	0.02726
0.98786	0.01214
0.18001	0.81999
0.92087	0.07913
0.60627	0.39373
0.96633	0.03367
0.95501	0.04499
0.63794	0.36206
0.01285	0.98715
0.93434	0.06566
0.87348	0.12652
0.98239	0.01761
0.8923	0.1077
0.86264	0.13736
0.97072	0.02928
0.38305	0.61695
3e-05	0.99997
0.95085	0.04915
0.63933	0.36067
0.69138	0.30862
0.32605	0.67395
0.71337	0.28663
0.9242	0.0758
0.96836	0.03164
0.98672	0.01328
0.98308	0.01692
0.45023	0.54977
0.95488	0.04512
0.02644	0.97356
0.98218	0.01782
0.08302	0.91698
0.87832	0.12168
0.87869	0.12131
0.95459	0.04541
0.99964	0.00036
0.99885	0.00115
1e-05	0.99999
0.01876	0.98124
0.3612	0.6388
0.99642	0.00358
0.1611	0.8389
0.03822	0.96178
0.58017	0.41983
0.92768	0.07232
0.00019	0.99981
0.05063	0.94937
0.43175	0.56825
0.9506	0.0494
0.9434	0.0566
0.9403	0.0597
0.2746	0.7254
0.16607	0.83393
0.8216	0.1784
0.00211	0.99789
0.99546	0.00454
0.97056	0.02944
0.16656	0.83344
0.96432	0.03568
0.9406	0.0594
0.06582	0.93418
0.93359	0.06641
0.033	0.967
0.32793	0.67207
0.5402	0.4598
0.00086	0.99914
0.83345	0.16655
0.99711	0.00289
0.1784	0.8216
0.75939	0.24061
0.90087	0.09913
0.26628	0.73372
0.00761	0.99239
0.39267	0.60733
0.93396	0.06604
0.8011	0.1989
0.98457	0.01543
0.89561	0.10439
0.22653	0.77347
0.98716	0.01284
0.95345	0.04655
0.53329	0.46671
0.36154	0.63846
0.99356	0.00644
0.06028	0.93972
0.0653	0.9347
0.93377	0.06623
0.887	0.113
0.7372	0.2628
0.02662	0.97338
0.00104	0.99896
0.02495	0.97505
0.92339	0.07661
0.00076	0.99924
0.96113	0.03887
0.04082	0.95918
0.98611	0.01389
0.98677	0.01323
0.98047	0.01953
0.70271	0.29729
0.99881	0.00119
0.9989	0.0011
0.99585	0.00415
0.07523	0.92477
0.99881	0.00119
0.53852	0.46148
0.69252	0.30748
0.93775	0.06225
0.46659	0.53341
0.66451	0.33549
2e-05	0.99998
0.99786	0.00214
0.9623	0.0377
0.4989	0.5011
0.94991	0.05009
0.30169	0.69831
0.01511	0.98489
0.71432	0.28568
0.00654	0.99346
0.48627	0.51373
0.18919	0.81081
0.31943	0.68057
0.00113	0.99887
0.38825	0.61175
0.98557	0.01443
0.91925	0.08075
0.00303	0.99697
0.99476	0.00524
0.41144	0.58856
0.77905	0.22095
0.94401	0.05599
0.43181	0.56819
0.96121	0.03879
0.84239	0.15761
0.27999	0.72001
0.19473	0.80527
0.77448	0.22552
0.03836	0.96164
0.99447	0.00553
0.06938	0.93062
0.00409	0.99591
0.43434	0.56566
0.89001	0.10999
0.20994	0.79006
0.99574	0.00426
0.9989	0.0011
1e-05	0.99999
0.95994	0.04006
0.08521	0.91479
0.7876	0.2124
0.9876	0.0124
0.73433	0.26567
0.99578	0.00422
0.99726	0.00274
0.05619	0.94381
0.80697	0.19303
0.03072	0.96928
0.99675	0.00325
0.1364	0.8636
0.00102	0.99898
0.80424	0.19576
0.0512	0.9488
0.37394	0.62606
0.07126	0.92874
0.60923	0.39077
0.1533	0.8467
0.24076	0.75924
0.7274	0.2726
0.02815	0.97185
0.94554	0.05446
0.97926	0.02074
0.92566	0.07434
0.00068	0.99932
0.0	1.0
0.28834	0.71166
0.99794	0.00206
0.96541	0.03459
0.99903	0.00097
0.8453	0.1547
0.67325	0.32675
0.5488	0.4512
0.97993	0.02007
0.18532	0.81468
0.00215	0.99785
0.95021	0.04979
0.3415	0.6585
0.00016	0.99984
0.76153	0.23847
0.86109	0.13891
0.03836	0.96164
0.97499	0.02501
0.42043	0.57957
0.79956	0.20044
0.47044	0.52956
0.99439	0.00561
0.94009	0.05991
0.02236	0.97764
0.07393	0.92607
0.96075	0.03925
0.962	0.038
0.92914	0.07086
0.84419	0.15581
0.98459	0.01541
0.96994	0.03006
0.38327	0.61673
0.88373	0.11627
0.99771	0.00229
0.14321	0.85679
0.55757	0.44243
0.00685	0.99315
0.93866	0.06134
0.99936	0.00064
0.9571	0.0429
0.37357	0.62643
0.99366	0.00634
0.9892	0.0108
0.14529	0.85471
0.31004	0.68996
0.01229	0.98771
0.00176	0.99824
0.00163	0.99837
0.23029	0.76971
0.02436	0.97564
0.31294	0.68706
0.12433	0.87567
0.14752	0.85248
0.32398	0.67602
0.10907	0.89093
0.62567	0.37433
0.09872	0.90128
0.00324	0.99676
0.64982	0.35018
0.35569	0.64431
0.84413	0.15587
0.10632	0.89368
0.85246	0.14754
0.00665	0.99335
0.07215	0.92785
0.965	0.035
0.45055	0.54945
0.20471	0.79529
0.27437	0.72563
0.78267	0.21733
0.20053	0.79947
0.60621	0.39379
0.99585	0.00415
0.99389	0.00611
0.0	1.0
0.92379	0.07621
0.01063	0.98937
0.68389	0.31611
0.99641	0.00359
0.98172	0.01828
0.99665	0.00335
0.99627	0.00373
0.68934	0.31066
0.86476	0.13524
0.06282	0.93718
0.72664	0.27336
0.1085	0.8915
0.08532	0.91468
0.00342	0.99658
0.80324	0.19676
0.98467	0.01533
0.76789	0.23211
0.76859	0.23141
0.44471	0.55529
0.97092	0.02908
0.05735	0.94265
0.8984	0.1016
0.24303	0.75697
0.38963	0.61037
0.71283	0.28717
0.85255	0.14745
0.93846	0.06154
0.59201	0.40799
0.56986	0.43014
0.07714	0.92286
0.04724	0.95276
0.64832	0.35168
0.65483	0.34517
0.73199	0.26801
0.97924	0.02076
0.98474	0.01526
0.87527	0.12473
0.99508	0.00492
0.92963	0.07037
0.98934	0.01066
0.47568	0.52432
0.82211	0.17789
0.7823	0.2177
0.63909	0.36091
0.37377	0.62623
0.30445	0.69555
0.85916	0.14084
0.72389	0.27611
0.85987	0.14013
0.99761	0.00239
0.99534	0.00466
0.54679	0.45321
0.02347	0.97653
0.01785	0.98215
0.8845	0.1155
0.20899	0.79101
0.67629	0.32371
0.61836	0.38164
0.88092	0.11908
0.38991	0.61009
0.99807	0.00193
0.49995	0.50005
0.77345	0.22655
0.0	1.0
0.98058	0.01942
0.00395	0.99605
0.21253	0.78747
0.0427	0.9573
0.99312	0.00688
0.98635	0.01365
0.03632	0.96368
0.9825	0.0175
0.99332	0.00668
0.97287	0.02713
0.30512	0.69488
0.00016	0.99984
0.03949	0.96051
0.01811	0.98189
0.26556	0.73444
0.01172	0.98828
0.40509	0.59491
0.00113	0.99887
0.00087	0.99913
0.26191	0.73809
0.55062	0.44938
0.44244	0.55756
0.0	1.0
0.0006	0.9994
0.61352	0.38648
0.54417	0.45583
0.50944	0.49056
0.97201	0.02799
0.9989	0.0011
0.70282	0.29718
0.001	0.999
0.91813	0.08187
0.00194	0.99806
0.99942	0.00058
0.6851	0.3149
0.30702	0.69298
0.8514	0.1486
0.14795	0.85205
0.44588	0.55412
0.85755	0.14245
0.02697	0.97303
0.97326	0.02674
0.00214	0.99786
0.99572	0.00428
0.85424	0.14576
0.40828	0.59172
0.82403	0.17597
0.98665	0.01335
0.03448	0.96552
0.02538	0.97462
0.39437	0.60563
0.68921	0.31079
0.99404	0.00596
0.28342	0.71658
0.93755	0.06245
0.99964	0.00036
0.00757	0.99243
0.27766	0.72234
0.10649	0.89351
0.05887	0.94113
0.09896	0.90104
0.21245	0.78755
0.99684	0.00316
0.37774	0.62226
0.9947	0.0053
0.97787	0.02213
0.41767	0.58233
0.01597	0.98403
0.11295	0.88705
0.13154	0.86846
0.17466	0.82534
0.00134	0.99866
0.72869	0.27131
0.99612	0.00388
0.83707	0.16293
0.85952	0.14048
0.43053	0.56947
0.15005	0.84995
0.65046	0.34954
0.98317	0.01683
0.9931	0.0069
0.8873	0.1127
0.00673	0.99327
0.99327	0.00673
0.92587	0.07413
0.05003	0.94997
0.01606	0.98394
0.99306	0.00694
0.97922	0.02078
0.99855	0.00145
0.50804	0.49196
0.55385	0.44615
0.70366	0.29634
0.09334	0.90666
0.44169	0.55831
0.17638	0.82362
0.95803	0.04197
0.93226	0.06774
0.94424	0.05576
0.0	1.0
0.00265	0.99735
0.45401	0.54599
0.0642	0.9358
0.02656	0.97344
0.533	0.467
0.05135	0.94865
0.76667	0.23333
0.01874	0.98126
0.98224	0.01776
0.96113	0.03887
0.97504	0.02496
0.98693	0.01307
0.56571	0.43429
0.18885	0.81115
0.57466	0.42534
0.35749	0.64251
0.36868	0.63132
0.99976	0.00024
0.99936	0.00064
0.01143	0.98857
0.77619	0.22381
0.9819	0.0181
0.00592	0.99408
0.11559	0.88441
0.80028	0.19972
0.69135	0.30865
0.94551	0.05449
0.98005	0.01995
0.97161	0.02839
0.91137	0.08863
0.83831	0.16169
0.0	1.0
0.21859	0.78141
0.74571	0.25429
0.93774	0.06226
0.99263	0.00737
0.00394	0.99606
0.8674	0.1326
0.03269	0.96731
0.82104	0.17896
0.00572	0.99428
0.00209	0.99791
0.95968	0.04032
0.99687	0.00313
0.12871	0.87129
0.98891	0.01109
0.29442	0.70558
0.98217	0.01783
0.75504	0.24496
0.00053	0.99947
0.99527	0.00473
0.36971	0.63029
0.96881	0.03119
0.16834	0.83166
0.01863	0.98137
0.07011	0.92989
0.80736	0.19264
0.9567	0.0433
0.96907	0.03093
0.98953	0.01047
0.98653	0.01347
0.99735	0.00265
0.29739	0.70261
0.99414	0.00586
0.03213	0.96787
0.43872	0.56128
0.99461	0.00539
0.61828	0.38172
0.25741	0.74259
0.4409	0.5591
0.73253	0.26747
0.57651	0.42349
0.00021	0.99979
0.98995	0.01005
0.00528	0.99472
0.77424	0.22576
1e-05	0.99999
0.14542	0.85458
0.24142	0.75858
0.91498	0.08502
0.02713	0.97287
0.16771	0.83229
0.4453	0.5547
0.49526	0.50474
2e-05	0.99998
0.63233	0.36767
0.2465	0.7535
0.99293	0.00707
0.51638	0.48362
1e-05	0.99999
0.14828	0.85172
0.42926	0.57074
0.98926	0.01074
0.24404	0.75596
0.00421	0.99579
0.77108	0.22892
0.95161	0.04839
0.94189	0.05811
0.10916	0.89084
0.11555	0.88445
0.95347	0.04653
0.00495	0.99505
0.99403	0.00597
0.0	1.0
0.01798	0.98202
0.81515	0.18485
0.06328	0.93672
0.00563	0.99437
0.98217	0.01783
0.96956	0.03044
0.96652	0.03348
1e-05	0.99999
0.60312	0.39688
0.96921	0.03079
0.53923	0.46077
0.60416	0.39584
0.99842	0.00158
0.02914	0.97086
0.95434	0.04566
0.99282	0.00718
0.99919	0.00081
0.99468	0.00532
0.30749	0.69251
0.99681	0.00319
0.1152	0.8848
0.7993	0.2007
0.25686	0.74314
0.00692	0.99308
0.8847	0.1153
0.23445	0.76555
0.84966	0.15034
0.2832	0.7168
0.82488	0.17512
0.92651	0.07349
0.42767	0.57233
0.96945	0.03055
0.07143	0.92857
0.98839	0.01161
0.99756	0.00244
0.80119	0.19881
0.39768	0.60232
0.99795	0.00205
0.9952	0.0048
0.01112	0.98888
0.83671	0.16329
0.9984	0.0016
0.9648	0.0352
0.98528	0.01472
0.00367	0.99633
0.08229	0.91771
0.99312	0.00688
0.4229	0.5771
0.98011	0.01989
0.01355	0.98645
0.02201	0.97799
0.12743	0.87257
0.72255	0.27745
0.96792	0.03208
0.80817	0.19183
0.95171	0.04829
1e-05	0.99999
0.95277	0.04723
0.9402	0.0598
0.63825	0.36175
0.6576	0.3424
0.60583	0.39417
0.99751	0.00249
0.65436	0.34564
0.02425	0.97575
0.9584	0.0416
0.06537	0.93463
0.01113	0.98887
0.40228	0.59772
0.72948	0.27052
0.61146	0.38854
0.03752	0.96248
0.98839	0.01161
0.53279	0.46721
0.00307	0.99693
0.37225	0.62775
0.02261	0.97739
