Uninformative	Informative
0.0	1.0
1.0	0.0
0.0	1.0
0.0	1.0
0.0	1.0
1.0	0.0
0.55296	0.44704
1.0	0.0
1.0	0.0
0.0	1.0
0.0	1.0
1.0	0.0
0.0	1.0
1.0	0.0
0.0	1.0
1.0	0.0
1.0	0.0
0.0	1.0
1.0	0.0
1.0	0.0
1.0	0.0
1.0	0.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
1.0	0.0
0.0	1.0
0.0	1.0
0.0	1.0
1.0	0.0
0.07121	0.92879
1.0	0.0
1.0	0.0
1.0	0.0
0.0	1.0
0.0	1.0
1.0	0.0
0.0	1.0
1.0	0.0
0.0	1.0
0.0	1.0
0.98576	0.01424
1.0	0.0
0.97874	0.02126
1.0	0.0
0.0	1.0
1.0	0.0
0.0	1.0
1.0	0.0
1.0	0.0
0.0	1.0
0.0	1.0
1.0	0.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
1.0	0.0
0.0	1.0
0.75691	0.24309
1.0	0.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
1.0	0.0
0.0	1.0
1.0	0.0
1.0	0.0
0.0	1.0
0.0	1.0
0.0	1.0
0.70382	0.29618
0.0	1.0
0.0	1.0
0.0	1.0
1.0	0.0
0.12833	0.87167
1.0	0.0
0.0	1.0
0.0	1.0
0.23682	0.76318
1.0	0.0
1.0	0.0
0.0	1.0
0.0	1.0
1.0	0.0
1.0	0.0
0.0	1.0
0.0	1.0
1.0	0.0
1.0	0.0
1.0	0.0
1.0	0.0
0.0	1.0
0.04119	0.95881
0.0	1.0
0.97347	0.02653
0.0	1.0
1.0	0.0
0.0	1.0
1.0	0.0
0.0	1.0
0.0	1.0
1.0	0.0
1.0	0.0
0.0	1.0
0.98512	0.01488
0.0	1.0
0.07747	0.92253
0.0	1.0
1.0	0.0
1.0	0.0
0.8483	0.1517
1.0	0.0
0.98457	0.01543
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
1.0	0.0
1.0	0.0
0.0	1.0
0.0	1.0
1.0	0.0
0.0	1.0
0.0	1.0
1.0	0.0
0.04455	0.95545
1.0	0.0
1.0	0.0
1.0	0.0
1.0	0.0
0.17695	0.82305
0.0	1.0
0.0	1.0
1.0	0.0
1.0	0.0
1.0	0.0
0.0	1.0
1.0	0.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
1.0	0.0
1.0	0.0
0.0	1.0
1.0	0.0
0.23496	0.76504
0.38978	0.61022
0.0	1.0
0.0	1.0
1.0	0.0
0.0	1.0
1.0	0.0
0.0	1.0
0.0	1.0
0.0	1.0
1.0	0.0
1.0	0.0
1.0	0.0
1.0	0.0
1.0	0.0
1.0	0.0
0.0	1.0
1.0	0.0
0.0	1.0
1.0	0.0
1.0	0.0
0.54916	0.45084
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
1.0	0.0
0.0	1.0
1.0	0.0
0.0	1.0
0.0	1.0
0.0	1.0
1.0	0.0
0.0	1.0
0.0	1.0
1.0	0.0
0.0	1.0
0.0	1.0
0.03973	0.96027
0.0	1.0
1.0	0.0
1.0	0.0
0.0	1.0
0.0	1.0
0.0	1.0
1.0	0.0
0.0	1.0
0.0	1.0
0.0316	0.9684
0.90629	0.09371
1.0	0.0
0.0	1.0
0.0	1.0
1.0	0.0
0.0	1.0
1.0	0.0
0.0	1.0
0.0	1.0
0.98489	0.01511
0.0	1.0
0.0	1.0
1.0	0.0
0.0	1.0
1.0	0.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
0.0	1.0
1.0	0.0
0.0	1.0
1.0	0.0
1.0	0.0
1.0	0.0
1.0	0.0
0.0	1.0
1.0	0.0
0.0	1.0
0.39206	0.60794
0.0	1.0
0.0	1.0
0.24786	0.75214
0.0	1.0
1.0	0.0
0.0	1.0
1.0	0.0
0.0	1.0
1.0	0.0
0.34245	0.65755
0.0	1.0
1.0	0.0
1.0	0.0
1.0	0.0
1.0	0.0
1.0	0.0
1.0	0.0
0.0	1.0
1.0	0.0
1.0	0.0
1.0	0.0
1.0	0.0
0.0	1.0
0.0	1.0
1.0	0.0
1.0	0.0
1.0	0.0
0.0	1.0
0.0	1.0
0.56512	0.43488
1.0	0.0
1.0	0.0
0.9842	0.0158
1.0	0.0
0.0	1.0
0.0	1.0
1.0	0.0
1.0	0.0
1.0	0.0
0.0	1.0
1.0	0.0
0.0	1.0
0.0	1.0
0.05965	0.94035
0.0	1.0
0.0	1.0
1.0	0.0
1.0	0.0
0.0	1.0
0.0	1.0
1.0	0.0
0.98126	0.01874
0.0	1.0
0.0	1.0
0.0	1.0
