Uninformative	Informative
0.87759	0.12241
0.23977	0.76023
0.22255	0.77745
0.59526	0.40474
0.40663	0.59337
0.73723	0.26277
0.02838	0.97162
0.59554	0.40446
0.8837	0.1163
0.8629	0.1371
0.21747	0.78253
0.55121	0.44879
0.42902	0.57098
0.8804	0.1196
0.86026	0.13974
0.56953	0.43047
0.05348	0.94652
0.83576	0.16424
0.52896	0.47104
0.91798	0.08202
0.53081	0.46919
0.79795	0.20205
0.94664	0.05336
0.22507	0.77493
0.02569	0.97431
0.80794	0.19206
0.37332	0.62668
0.68435	0.31565
0.3159	0.6841
0.4184	0.5816
0.79499	0.20501
0.87285	0.12715
0.89983	0.10017
0.87187	0.12813
0.35256	0.64744
0.82869	0.17131
0.12045	0.87955
0.85685	0.14315
0.20521	0.79479
0.77409	0.22591
0.82939	0.17061
0.81619	0.18381
0.90611	0.09389
0.87599	0.12401
0.02777	0.97223
0.13254	0.86746
0.31648	0.68352
0.91441	0.08559
0.20996	0.79004
0.14865	0.85135
0.42616	0.57384
0.57472	0.42528
0.04283	0.95717
0.14537	0.85463
0.31521	0.68479
0.77238	0.22762
0.81204	0.18796
0.55683	0.44317
0.23476	0.76524
0.43138	0.56862
0.46224	0.53776
0.09812	0.90188
0.939	0.061
0.86023	0.13977
0.32487	0.67513
0.78657	0.21343
0.75623	0.24377
0.14223	0.85777
0.7749	0.2251
0.17601	0.82399
0.56164	0.43836
0.36076	0.63924
0.07877	0.92123
0.82528	0.17472
0.90846	0.09154
0.17599	0.82401
0.68572	0.31428
0.80999	0.19001
0.20911	0.79089
0.05643	0.94357
0.20616	0.79384
0.74314	0.25686
0.76536	0.23464
0.90965	0.09035
0.76729	0.23271
0.29884	0.70116
0.92129	0.07871
0.77451	0.22549
0.66984	0.33016
0.62842	0.37158
0.90118	0.09882
0.09819	0.90181
0.09393	0.90607
0.78824	0.21176
0.8332	0.1668
0.75104	0.24896
0.13741	0.86259
0.05755	0.94245
0.09616	0.90384
0.83885	0.16115
0.08171	0.91829
0.73323	0.26677
0.16067	0.83933
0.85269	0.14731
0.90686	0.09314
0.88256	0.11744
0.49722	0.50278
0.93191	0.06809
0.92746	0.07254
0.86676	0.13324
0.1278	0.8722
0.96369	0.03631
0.38026	0.61974
0.44731	0.55269
0.89124	0.10876
0.36052	0.63948
0.48987	0.51013
0.02334	0.97666
0.88063	0.11937
0.83675	0.16325
0.58288	0.41712
0.80424	0.19576
0.28493	0.71507
0.0807	0.9193
0.74752	0.25248
0.14003	0.85997
0.37872	0.62128
0.52567	0.47433
0.63949	0.36051
0.01991	0.98009
0.35557	0.64443
0.83079	0.16921
0.76552	0.23448
0.17537	0.82463
0.85894	0.14106
0.40964	0.59036
0.41375	0.58625
0.83252	0.16748
0.45041	0.54959
0.84377	0.15623
0.63391	0.36609
0.32637	0.67363
0.2051	0.7949
0.62735	0.37265
0.06846	0.93154
0.85914	0.14086
0.42811	0.57189
0.10285	0.89715
0.28257	0.71743
0.78097	0.21903
0.21971	0.78029
0.89244	0.10756
0.90374	0.09626
0.03733	0.96267
0.84183	0.15817
0.16787	0.83213
0.74509	0.25491
0.86762	0.13238
0.7225	0.2775
0.8287	0.1713
0.88738	0.11262
0.17238	0.82762
0.52776	0.47224
0.1817	0.8183
0.89603	0.10397
0.27173	0.72827
0.04907	0.95093
0.61295	0.38705
0.17716	0.82284
0.33283	0.66717
0.26139	0.73861
0.63102	0.36898
0.50081	0.49919
0.18932	0.81068
0.67316	0.32684
0.10004	0.89996
0.80289	0.19711
0.76993	0.23007
0.84481	0.15519
0.05533	0.94467
0.03211	0.96789
0.24117	0.75883
0.81503	0.18497
0.61898	0.38102
0.94478	0.05522
0.80034	0.19966
0.77786	0.22214
0.34977	0.65023
0.88138	0.11862
0.17197	0.82803
0.09545	0.90455
0.59393	0.40607
0.30533	0.69467
0.09799	0.90201
0.72556	0.27444
0.85043	0.14957
0.11795	0.88205
0.83379	0.16621
0.28175	0.71825
0.48123	0.51877
0.45083	0.54917
0.90346	0.09654
0.8054	0.1946
0.17487	0.82513
0.17891	0.82109
0.86371	0.13629
0.91017	0.08983
0.87438	0.12562
0.48142	0.51858
0.89315	0.10685
0.8251	0.1749
0.31024	0.68976
0.46861	0.53139
0.94614	0.05386
0.23415	0.76585
0.75739	0.24261
0.06052	0.93948
0.82746	0.17254
0.88359	0.11641
0.876	0.124
0.23646	0.76354
0.89454	0.10546
0.91149	0.08851
0.18455	0.81545
0.25514	0.74486
0.1108	0.8892
0.04981	0.95019
0.03445	0.96555
0.27024	0.72976
0.12438	0.87562
0.3405	0.6595
0.08498	0.91502
0.18694	0.81306
0.35375	0.64625
0.40008	0.59992
0.41804	0.58196
0.27696	0.72304
0.09971	0.90029
0.44675	0.55325
0.37672	0.62328
0.53983	0.46017
0.19314	0.80686
0.49163	0.50837
0.10567	0.89433
0.09066	0.90934
0.84794	0.15206
0.34582	0.65418
0.21127	0.78873
0.26243	0.73757
0.43257	0.56743
0.2204	0.7796
0.42818	0.57182
0.86944	0.13056
0.89801	0.10199
0.03365	0.96635
0.82286	0.17714
0.11347	0.88653
0.67625	0.32375
0.87006	0.12994
0.85999	0.14001
0.90398	0.09602
0.8391	0.1609
0.48822	0.51178
0.83351	0.16649
0.45826	0.54174
0.73012	0.26988
0.12258	0.87742
0.15224	0.84776
0.0666	0.9334
0.38837	0.61163
0.84851	0.15149
0.52302	0.47698
0.75207	0.24793
0.52178	0.47822
0.79406	0.20594
0.13139	0.86861
0.82765	0.17235
0.20852	0.79148
0.62112	0.37888
0.73284	0.26716
0.73552	0.26448
0.87586	0.12414
0.46773	0.53227
0.40189	0.59811
0.16365	0.83635
0.06428	0.93572
0.64027	0.35973
0.64753	0.35247
0.43345	0.56655
0.85584	0.14416
0.80994	0.19006
0.79301	0.20699
0.97157	0.02843
0.76722	0.23278
0.84248	0.15752
0.39314	0.60686
0.53394	0.46606
0.6367	0.3633
0.42697	0.57303
0.59283	0.40717
0.24879	0.75121
0.46598	0.53402
0.40914	0.59086
0.80791	0.19209
0.89496	0.10504
0.89567	0.10433
0.36869	0.63131
0.17378	0.82622
0.09793	0.90207
0.73867	0.26133
0.26985	0.73015
0.46898	0.53102
0.44209	0.55791
0.80243	0.19757
0.40597	0.59403
0.91202	0.08798
0.57329	0.42671
0.46626	0.53374
0.02133	0.97867
0.911	0.089
0.03913	0.96087
0.46862	0.53138
0.09847	0.90153
0.90655	0.09345
0.89964	0.10036
0.13681	0.86319
0.80337	0.19663
0.89461	0.10539
0.88622	0.11378
0.62093	0.37907
0.06274	0.93726
0.16249	0.83751
0.07064	0.92936
0.26388	0.73612
0.04386	0.95614
0.2678	0.7322
0.05966	0.94034
0.0826	0.9174
0.18325	0.81675
0.6476	0.3524
0.39633	0.60367
0.0297	0.9703
0.04484	0.95516
0.70586	0.29414
0.36268	0.63732
0.72856	0.27144
0.84723	0.15277
0.90947	0.09053
0.41453	0.58547
0.20146	0.79854
0.92188	0.07812
0.09296	0.90704
0.9451	0.0549
0.47373	0.52627
0.26931	0.73069
0.83193	0.16807
0.46658	0.53342
0.63061	0.36939
0.79196	0.20804
0.12276	0.87724
0.85803	0.14197
0.11854	0.88146
0.90371	0.09629
0.86356	0.13644
0.31466	0.68534
0.40764	0.59236
0.86416	0.13584
0.11688	0.88312
0.08169	0.91831
0.3256	0.6744
0.43417	0.56583
0.87867	0.12133
0.22895	0.77105
0.64423	0.35577
0.94954	0.05046
0.05019	0.94981
0.23218	0.76782
0.20095	0.79905
0.0744	0.9256
0.1795	0.8205
0.31079	0.68921
0.88606	0.11394
0.33167	0.66833
0.89278	0.10722
0.84522	0.15478
0.26066	0.73934
0.10182	0.89818
0.07004	0.92996
0.45305	0.54695
0.20352	0.79648
0.03172	0.96828
0.39929	0.60071
0.84136	0.15864
0.6107	0.3893
0.79552	0.20448
0.39936	0.60064
0.22114	0.77886
0.45656	0.54344
0.89172	0.10828
0.83758	0.16242
0.58599	0.41401
0.15442	0.84558
0.81585	0.18415
0.84535	0.15465
0.0683	0.9317
0.07473	0.92527
0.86177	0.13823
0.85062	0.14938
0.84346	0.15654
0.6553	0.3447
0.34507	0.65493
0.3589	0.6411
0.14187	0.85813
0.66293	0.33707
0.17154	0.82846
0.83937	0.16063
0.5838	0.4162
0.85146	0.14854
0.02	0.98
0.06895	0.93105
0.62679	0.37321
0.48148	0.51852
0.15251	0.84749
0.68046	0.31954
0.1126	0.8874
0.49534	0.50466
0.15598	0.84402
0.89759	0.10241
0.81838	0.18162
0.77415	0.22585
0.87091	0.12909
0.61586	0.38414
0.23472	0.76528
0.42433	0.57567
0.21757	0.78243
0.24703	0.75297
0.93987	0.06013
0.87333	0.12667
0.10842	0.89158
0.46253	0.53747
0.97656	0.02344
0.0462	0.9538
0.13055	0.86945
0.65129	0.34871
0.45712	0.54288
0.8409	0.1591
0.87642	0.12358
0.80222	0.19778
0.83327	0.16673
0.534	0.466
0.01574	0.98426
0.22891	0.77109
0.72117	0.27883
0.80011	0.19989
0.90458	0.09542
0.13878	0.86122
0.67873	0.32127
0.10716	0.89284
0.61009	0.38991
0.13672	0.86328
0.06734	0.93266
0.90479	0.09521
0.84819	0.15181
0.23722	0.76278
0.84843	0.15157
0.32248	0.67752
0.63435	0.36565
0.41403	0.58597
0.06048	0.93952
0.83187	0.16813
0.26631	0.73369
0.98194	0.01806
0.24538	0.75462
0.11252	0.88748
0.15002	0.84998
0.76171	0.23829
0.83554	0.16446
0.8842	0.1158
0.83935	0.16065
0.86228	0.13772
0.86006	0.13994
0.28457	0.71543
0.84333	0.15667
0.1064	0.8936
0.62066	0.37934
0.92828	0.07172
0.55345	0.44655
0.21738	0.78262
0.25795	0.74205
0.4801	0.5199
0.39083	0.60917
0.06275	0.93725
0.83809	0.16191
0.05028	0.94972
0.73043	0.26957
0.01734	0.98266
0.20881	0.79119
0.33958	0.66042
0.84546	0.15454
0.09391	0.90609
0.1267	0.8733
0.69192	0.30808
0.39727	0.60273
0.0968	0.9032
0.51497	0.48503
0.20172	0.79828
0.90844	0.09156
0.68269	0.31731
0.04667	0.95333
0.16752	0.83248
0.36535	0.63465
0.89417	0.10583
0.28614	0.71386
0.0729	0.9271
0.47539	0.52461
0.75941	0.24059
0.88352	0.11648
0.17143	0.82857
0.10289	0.89711
0.78461	0.21539
0.05555	0.94445
0.90475	0.09525
0.02867	0.97133
0.05237	0.94763
0.78167	0.21833
0.10152	0.89848
0.08306	0.91694
0.8835	0.1165
0.56642	0.43358
0.82347	0.17653
0.04701	0.95299
0.31725	0.68275
0.60443	0.39557
0.3577	0.6423
0.42902	0.57098
0.88932	0.11068
0.10453	0.89547
0.85518	0.14482
0.98103	0.01897
0.92906	0.07094
0.8418	0.1582
0.22875	0.77125
0.88348	0.11652
0.24359	0.75641
0.61579	0.38421
0.26859	0.73141
0.10527	0.89473
0.58074	0.41926
0.20526	0.79474
0.75256	0.24744
0.29286	0.70714
0.732	0.268
0.51752	0.48248
0.57664	0.42336
0.74211	0.25789
0.11468	0.88532
0.8018	0.1982
0.9105	0.0895
0.72958	0.27042
0.56566	0.43434
0.88488	0.11512
0.87186	0.12814
0.094	0.906
0.79386	0.20614
0.9298	0.0702
0.87154	0.12846
0.82334	0.17666
0.11317	0.88683
0.10934	0.89066
0.91722	0.08278
0.53443	0.46557
0.87101	0.12899
0.10901	0.89099
0.10842	0.89158
0.39017	0.60983
0.74865	0.25135
0.8321	0.1679
0.76194	0.23806
0.82871	0.17129
0.04343	0.95657
0.53522	0.46478
0.78426	0.21574
0.67141	0.32859
0.62298	0.37702
0.3275	0.6725
0.89482	0.10518
0.42515	0.57485
0.12785	0.87215
0.60229	0.39771
0.12244	0.87756
0.12761	0.87239
0.63093	0.36907
0.76758	0.23242
0.41999	0.58001
0.08776	0.91224
0.89138	0.10862
0.54671	0.45329
0.06617	0.93383
0.26121	0.73879
0.05198	0.94802
